#,NAME,dm,P0,RAJD,DECJD
,(cm^-3,pc),(s),(deg),(deg),
2290,J1916+0852,hfs+04,295,10,hfs+04,2.1827459895,6,hfs+04,289.10250,8.87667,
2291,B1914+09,ht74,60.953,6,hlk+04,0.2702544395645,8,hlk+04,289.13477,9.85722,
2292,J1916+1023,hfs+04,329.8,1,hfs+04,1.6183389208,8,hfs+04,289.15379,10.38417,
2293,B1913+105,wol91b,387.2,3,hfs+04,0.62896972129,6,wol91b,289.04883,10.51483,
2294,J1916+1225,nab+13,265.31,3,nab+13,0.227387488792,2,nab+13,289.08352,12.43165,
2295,B1914+13,ht74,237.009,11,hlk+04,0.28184240740,5,hlk+04,289.24446,13.21389,
2296,J1917+0834,nic99,29.18,6,clm+05,2.129665364024,4,clm+05,289.45355,8.58184,
2297,B1915+13,smb71,94.538,4,hlk+04,0.194630982798,4,hlk+04,289.41579,13.89915,
2298,J1917+1737,nab+13,208.0,2,nab+13,0.334725226760,4,nab+13,289.34990,17.62544,
2299,B1915+22,sstd86,134.7495,34,bkk+16,0.425897254225,11,hlk+04,289.43428,22.38021,
2300,J1918-0642,eb01b,26.46,3,abb+18,0.007645872769642047,10,abb+18,289.70014,-6.70969,
2301,J1918-1052,lbr+13,62.73,80,lbr+13,0.798692542358,15,lbr+13,289.70103,-10.87955,
2302,J1918+1310,lbh+15,247.4,0,lbh+15,0.85674,0,lbh+15,289.50000,13.16667,
2303,B1916+14,ht74,27.202,17,hlk+04,1.18102329730,9,hlk+04,289.59849,14.75167,
2304,J1918+1541,nft95,13,2,cn95,0.37088299877,19,cn95,289.53208,15.68756,
2305,B1917+00,dls72,90.315,16,hlk+04,1.27226037471,3,hlk+04,289.96110,0.36106,
2306,J1919+0134,ebvb01,191.9,4,ebvb01,1.60398355528,6,ebvb01,289.93175,1.58236,
2307,J1919+1314,nab+13,613.4,2,nab+13,0.571399860595,2,nab+13,289.88744,13.24369,
2308,J1919+1645,lcm13,208,9,lcm13,0.562789986697,3,lcm13,289.78851,16.75631,
2309,J1919+1745,dcm+09,142.3,2,nab+13,2.081343459724,9,nab+13,289.93059,17.75105,
2310,J1920-09,bbb+12,93,0,bbb+12,1.038,0,bbb+12,290.20417,-9.77417,
2311,J1920+1040,hfs+04,304,9,hfs+04,2.21580173889,20,hfs+04,290.23075,10.67528,
2312,J1920+1110,mhl+02,182,3,mhl+02,0.50988582045,5,mhl+02,290.05546,11.18306,
2313,B1918+26,dtws85,27.70882,82,bkk+16,0.785521849527,4,hlk+04,290.15989,26.84400,
2314,J1921+0137,san16,104.9212,0,san16,0.0024963718144300,2,san16,290.37628,1.62376,
2315,J1921-05,mbc+19,98,0,mbc+19,2.22759,0,mbc+19,290.26667,-5.38556,
2316,J1921+0812,lfl+06,84.0,6,lfl+06,0.2106484121028,14,lfl+06,290.44877,8.21441,
2317,B1919+14,ht74,91.64,4,hlk+04,0.618182590832,12,hlk+04,290.35067,14.32141,
2318,J1921+1544,lcm13,385,2,lcm13,0.1435756814094,2,lcm13,290.44363,15.73818,
2319,J1921+16,lbh+15,204.7,0,lbh+15,0.93643,0,lbh+15,290.25000,16.00000,
2320,B1918+19,dls73,153.85,5,hlk+04,0.821035080573,6,hlk+04,290.26583,19.81241,
2321,B1919+20,ht75b,101,1,lcx02,0.76068138902,1,lcx02,290.46499,20.05578,
2322,B1919+21,hbp+68,12.44399,63,bkk+16,1.3373021601895,9,hlk+04,290.43673,21.88396,
2323,J1922+1131,lsb+17,335,3,lsb+17,0.56207429041,3,lsb+17,290.70946,11.53292,
2324,J1922+1733,lcm13,238,4,lcm13,0.2361708772317,3,lcm13,290.72174,17.55652,
2325,B1920+20,ht75b,203.31,10,hlk+04,1.172763402020,12,hlk+04,290.53336,20.29926,
2326,B1920+21,dls73,217.086,18,hlk+04,1.07792434298,5,hlk+04,290.72305,21.17832,
2327,J1922+58,slr+14,53,1,slr+14,0.529623,10,slr+14,290.50000,58.46667,
2328,B1921+17,ht75b,142.5,6,lcx02,0.547209201831,8,lcx02,290.78271,17.10261,
2329,J1923+2515,lbr+13,18.85515,18,abb+18,0.003788155520654959,15,abb+18,290.84372,25.26128,
2330,J1923+4243,slr+14,52.99,5,lsk+18,0.595192858512,11,lsk+18,290.81350,42.72185,
2331,J1924+1628,lbh+15,542.9,0,lbh+15,0.37509,0,lbh+15,291.00000,16.46667,
2332,J1924+1631,nab+13,518.5,9,nab+13,2.9351864592,2,nab+13,291.22867,16.53022,
2333,J1924+1639,lcm13,208,3,lcm13,0.1580429177826,2,lcm13,291.01296,16.66132,
2334,J1924+17,lbh+15,527.4,0,lbh+15,0.75843,0,lbh+15,291.00000,17.00000,
2335,B1922+20,ht75b,213,10,wbb+81,0.237790138,8,vms83,291.16667,20.66750,
2336,J1925-16,bbj+11,88,20,bbj+11,3.8858,2,bbj+11,291.27500,-16.01667,
2337,J1925+1720,lbh+15,223.3,15,lsb+17,0.0756589884532,11,lsb+17,291.36263,17.34092,
2338,J1925+19,lcm13,328,16,lcm13,1.916353,6,lcm13,291.35833,19.06667,
2339,B1923+04,mlt+78,102.243,19,hlk+04,1.074078173597,4,hlk+04,291.60196,4.52546,
2340,J1926+0737,emk+10,159,2,eklk13,0.318062050971,12,eklk13,291.64058,7.61867,
2341,J1926-1314,rsm+13,40.83,5,rsm+13,4.86428379983,10,rsm+13,291.72431,-13.23439,
2342,B1924+14,ht74,211.41,8,hlk+04,1.324921971385,9,hlk+04,291.73844,14.58204,
2343,J1926+1613,lbh+15,32.9,0,lbh+15,0.3083,0,lbh+15,291.50000,16.21667,
2344,B1924+16,ht74,176.885,11,hlk+04,0.57982281497,4,hlk+04,291.68885,16.80911,
2345,B1924+19,ht75b,445,2,lcx02,1.34601218493,9,lcx02,291.59508,19.46992,
2346,J1926+2016,lcm13,247,5,lcm13,0.2990717782966,7,lcm13,291.57527,20.26698,
2347,J1927+0911,lfl+06,202.7,4,lfl+06,0.290305256197,5,lfl+06,291.85678,9.18492,
2348,B1925+18,ht75b,254,1,lcx02,0.482766273821,7,lcx02,291.79343,18.86903,
2349,B1925+188,ht75b,99,1,lcx02,0.298313497249,4,lcx02,291.85404,18.94356,
2350,B1925+22,ht75b,180,30,ht75b,1.431066414236,17,gr78,291.78367,22.58258,
2351,J1928+1443,lsb+17,101,5,lsb+17,1.01073895346,7,lsb+17,292.02829,14.71981,
2352,J1928+15,dcm+09,242,0,dcm+09,0.403,0,dcm+09,292.08333,15.21667,
2353,J1928+1746,cfl+06,176.68,5,nab+13,0.0687304058253,2,nab+13,292.17730,17.77489,
2354,J1928+1923,lcm13,476,14,lcm13,0.817329808312,6,lcm13,292.02151,19.39203,
2355,J1929+00,cnst96,33,7,cnst96,1.166900,3,cnst96,292.36667,0.43333,
2356,J1929+1357,lsf+17,150.7,3,lsf+17,0.86692667139,7,lsf+17,292.29425,13.95997,
2357,J1929+16,lcm13,12,9,lcm13,0.529681,2,lcm13,292.32500,16.35000,
2358,B1926+18,ht75b,112,2,lcx02,1.22047000453,8,lcx02,292.31992,18.74986,
2359,J1929+19,lcm13,527,6,lcm13,0.3392154,4,lcm13,292.38333,19.08333,
2360,J1929+1955,lcm13,281,4,lcm13,0.2578319398983,3,lcm13,292.32321,19.91886,
2361,J1929+2121,lcm13,66,12,lcm13,0.723598503258,2,lcm13,292.26766,21.35630,
2362,J1929+3817,kmk+18,93.4,2,kmk+18,0.81421524225,1,kmk+18,292.27922,38.29931,
2363,J1929+62,slr+14,67.7,7,slr+14,1.456004,66,slr+14,292.25000,62.26667,
2364,B1927+13,ht75b,207.3,9,han87,0.76003196831,9,gr78,292.50395,13.26975,
2365,J1930+14,lbh+15,209.2,0,lbh+15,0.42571,0,lbh+15,292.50000,14.00000,
2366,J1930+17,lcm13,201,27,lcm13,1.6096903,7,lcm13,292.68333,17.41667,
2367,J1930-1852,srm+15,42.8526,4,srm+15,0.18552016047926,8,srm+15,292.62382,-18.86285,
2368,J1930+1852,clb+02,308,4,clb+02,0.136855046957,9,clb+02,292.62554,18.87058,
2369,J1931+1439,lbh+15,243,16,lsb+17,1.77922557495,7,lsb+17,292.91847,14.66075,
2370,B1929+15,ht74,140,1,lcx02,0.314355396469,6,lcx02,292.98212,15.61597,
2371,J1931+1952,lcm13,441,8,lcm13,0.501123112694,4,lcm13,292.98277,19.86986,
2372,J1931+30,cnst96,56,11,cnst96,0.582126,3,cnst96,292.86667,30.58333,
2373,B1929+10,lvw68,3.18321,16,bkk+16,0.226517635038,5,hlk+04,293.05812,10.99234,
2374,J1932+1500,lsb+17,90.5,18,lsb+17,1.86433186749,11,lsb+17,293.19295,15.00617,
2375,J1932+17,lbh+15,53.2,0,lbh+15,0.04182,0,lbh+15,293.00000,17.00000,
2376,J1932+1916,pga+13,*,0,*,0.208214903876,14,pga+13,293.08208,19.27750,
2377,B1929+20,ht74,211.151,11,hlk+04,0.268217402985,6,hlk+04,293.03343,20.34623,
2378,B1930+22,ht75b,219.2,5,hlk+04,0.14446976514,3,hlk+04,293.09476,22.34764,
2379,J1932-3655,lml+98,59.88,1,dsb+98,0.57142031970,10,dsb+98,293.02562,-36.91725,
2380,J1933+0758,rtj+96,165.02,4,clm+05,0.437454407217,2,clm+05,293.33086,7.96861,
2381,B1930+13,ht75b,177.01,15,bkk+16,0.928323751417,5,lcx02,293.34387,13.08055,
2382,J1933+1726,lbh+15,156.90,3,sab+16,0.02150723378644,1,sab+16,293.34576,17.44711,
2383,B1931+24,stwd85,106.03,6,hlk+04,0.81369030283,7,hlk+04,293.40764,24.61101,
2384,J1933-6211,jbo+07,11.520,2,gvo+17,0.0035434314937910,3,gvo+17,293.38511,-62.19635,
2385,J1934+19,lbh+15,97.6,0,lbh+15,0.23099,0,lbh+15,293.50000,19.00000,
2386,J1934+2352,nab+13,355.5,2,nab+13,0.17843152366,2,nab+13,293.69246,23.88219,
2387,J1934+5219,slr+14,71.9,1,lsk+18,0.56844228297,3,lsk+18,293.59951,52.33266,
2388,J1935+1159,cha03,188.76,6,bfrs18,1.93975818010,16,bfrs18,293.81698,11.98589,
2389,B1933+16,dl70,158.521,3,hlk+04,0.3587384107696,6,hlk+04,293.94927,16.27777,
2390,J1935+1726,lcm13,61.6,1,lcm13,0.004200101791882,7,lcm13,293.76645,17.44124,
2391,B1933+17,ht75b,214.6,4,lcx02,0.654408146583,1,lcx02,293.87487,17.75339,
2392,J1935+2025,lcm13,182,1,lcm13,0.080118133455,6,lcm13,293.92475,20.42781,
2393,J1935+2154,irz+14,*,0,*,3.24498,1,irz+14,293.73200,21.89672,
2394,B1933+15,ht74,165,20,ht74,0.96733836953,3,gr78,294.00633,15.61000,
2395,J1936+20,lbh+15,205.1,0,lbh+15,1.39088,0,lbh+15,294.00000,20.00000,
2396,J1936+21,lcm13,264,11,lcm13,0.642932,2,lcm13,294.12083,21.20000,
2397,J1937-00,dsm+13,68.6,0,dsm+13,0.2401,0,dsm+13,294.28750,-0.28333,
2398,J1937+1505,hfs+04,237,11,hfs+04,2.8727736506,7,hfs+04,294.31796,15.08861,
2399,B1935+25,dtws85,53.221,5,hlk+04,0.20098020244218,17,hlk+04,294.25527,25.73713,
2400,J1937+2950,jsb+09,113.99,11,bkk+16,1.65742878336,3,jsb+09,294.44835,29.83383,
2401,J1938+0650,fcwa95,70.8,2,lwf+04,1.121561892,5,lwf+04,294.47275,6.83500,
2402,J1938+14,dsm+16,74.2,0,dsm+16,2.90251,0,dsm+16,294.57917,14.70000,
2403,J1938+2010,nab+13,327.7,8,nab+13,0.68708185664,2,nab+13,294.53475,20.18103,
2404,J1938+2012,lbh+15,236.909,5,sab+16,0.0026341351275486,6,sab+16,294.66700,20.21412,
2405,J1938+2213,cha03,91,3,lcm13,0.1661155731566,6,lcm13,294.55908,22.22019,
2406,J1938+6604,slr+14,41.2427,1,lsk+18,0.022258801226038,3,lsk+18,294.73717,66.07547,
2407,J1939+10,cnst96,90,8,cnst96,2.31,3,cnst96,294.79583,10.75000,
2408,B1937+21,bkh+82,71.0237,13,dcl+16,0.00155780656108493,5,dcl+16,294.91067,21.58309,
2409,B1937+24,sstd86,142.88,7,hlk+04,0.6453024694,3,hlk+04,294.77332,24.71545,
2410,J1940+0239,mbc+19,90,0,mbc+19,1.23224,0,mbc+19,295.13750,2.61139,
2411,J1940+2245,lbh+15,222.4,13,lsb+17,0.258911996567,5,lsb+17,295.11518,22.76295,
2412,J1940+2337,nab+13,252.1,3,nab+13,0.546824157964,7,nab+13,295.14786,23.62958,
2413,J1940-2403,lml+98,63.3,1,dsb+98,1.855276,3,dsb+98,295.12500,-24.05000,
2414,J1941+01,dsm+16,133.3,0,dsm+16,1.40473,0,dsm+16,295.49167,1.76667,
2415,J1941+0121,blr+13,52.7,7,blr+13,0.217317451828,10,blr+13,295.31683,1.36097,
2416,J1941+1026,nft95,138.91,2,cn95,0.90539388830,2,cn95,295.38473,10.44044,
2417,J1941+1341,lfl+06,147.9,3,lfl+06,0.559084099229,13,lfl+06,295.27028,13.69178,
2418,J1941+2525,nab+13,314.4,4,nab+13,2.30615269700,2,nab+13,295.33667,25.41814,
2419,B1937-26,mlt+78,50.036,3,hlk+04,0.4028579088754,3,hlk+04,295.25170,-26.03493,
2420,J1941+4320,slr+14,79.361,8,lsk+18,0.840906468392,6,lsk+18,295.49548,43.33509,
2421,J1942+0147,mbc+19,151,0,mbc+19,1.40504,0,mbc+19,295.61250,1.83639,
2422,B1939+17,ht75b,190,6,lcx02,0.69626221476,2,lcx02,295.50429,17.72453,
2423,J1942+8106,slr+14,40.24,3,lsk+18,0.2035584528675,13,lsk+18,295.72783,81.10481,
2424,J1943+0609,ebvb01,70.76,6,ebvb01,0.446226281658,3,ebvb01,295.87138,6.16600,
2425,B1940-12,mlt+78,28.918,15,hlk+04,0.9724288509136,18,hlk+04,295.85617,-12.62845,
2426,J1943+2210,skl+15,174.089,3,skl+15,0.005084173689953,6,skl+15,295.81871,22.17310,
2427,J1944+0907,clm+05,24.3598,5,abb+18,0.005185201909339406,14,abb+18,296.03888,9.12306,
2428,J1944-10,kkl+15,31.01,3,kkl+15,0.409135,1,kkl+15,296.00000,-10.28333,
2429,B1941-17,mlt+78,56.32,6,hlk+04,0.841157774341,6,hlk+04,296.02183,-17.83641,
2430,B1942+17,ht75b,175,2,lcx02,1.9968990135,1,lcx02,296.13250,17.92844,
2431,J1944+2236,csl+12,185.45,12,csl+12,0.003617993078111,7,csl+12,296.00446,22.60628,
2432,B1942-00,mlt+78,59.71,6,hlk+04,1.045632444772,7,hlk+04,296.36832,-0.68280,
2433,J1945+07,dsm+13,62,0,dsm+13,1.0739,0,dsm+13,296.47917,7.28333,
2434,B1943+18,ht75b,217.7,1,lcx02,1.06870769134,4,lcx02,296.40042,18.57225,
2435,J1946-1312,jbo+09,60,2,jbo+09,0.491865489484,6,jbo+09,296.74095,-13.21011,
2436,J1946+14,dsm+16,50.3,0,dsm+16,2.28244,0,dsm+16,296.71667,14.70000,
2437,B1944+17,vl70,16.1356,73,bkk+16,0.4406184769108,8,hlk+04,296.72102,18.09479,
2438,J1946+2052,sfc+18,93.965,3,sfc+18,0.01696017532298,15,sfc+18,296.55888,20.87351,
2439,B1944+22,ht75b,140,20,ht75b,1.33444985809,5,gr78,296.60371,22.74983,
2440,J1946+24,dcm+09,96,0,dcm+09,4.729,0,dcm+09,296.50000,23.96667,
2441,J1946+2535,nab+13,248.81,4,nab+13,0.51516705131,6,nab+13,296.70458,25.59764,
2442,J1946+2611,nft95,165,3,cn95,0.4350602546,3,cn95,296.69087,26.19700,
2443,B1943-29,mlt+78,44.309,15,hlk+04,0.959447931541,3,hlk+04,296.71556,-29.22975,
2444,J1946+3417,bck+13,110.2160,3,bfk+17,0.00317013917885772,9,bfk+17,296.60471,34.28741,
2445,J1946-5403,ckr+15,23.7,0,ckr+15,0.002710,0,ckr+15,296.60000,-54.03333,
2446,J1947+0915,ebvb01,94,4,ebvb01,1.48074382424,9,ebvb01,296.94258,9.25222,
2447,J1947+10,cnst96,149,30,cnst96,1.110944,3,cnst96,296.90000,10.73333,
2448,J1947-18,mbc+19,25,0,mbc+19,0.00260323,0,mbc+19,296.87917,-18.97000,
2449,J1947+1957,nab+13,185.8,2,nab+13,0.157508542541,4,nab+13,296.83098,19.95233,
2450,J1947-4215,lml+98,35,1,dsb+98,1.798069,1,dsb+98,296.77500,-42.25000,
2451,J1947-43,bcm+15,29.9,0,bcm+15,0.18094,0,bcm+15,296.75000,-43.00000,
2452,J1948+2333,lsb+17,198.2,8,lsb+17,0.5283521633015,16,lsb+17,297.08049,23.55090,
2453,J1948+2551,nab+13,289.27,5,nab+13,0.1966268136138,4,nab+13,297.07325,25.86443,
2454,B1946+35,dl70,129.36748,78,bkk+16,0.717311174076,4,hlk+04,297.10419,35.66974,
2455,J1949+2306,nab+13,196.3,5,nab+13,1.31937338530,1,nab+13,297.28050,23.11542,
2456,B1946-25,mlt+78,23.07,3,hlk+04,0.957616630291,4,hlk+04,297.35589,-25.40027,
2457,J1949+3106,dfc+12,164.1264,5,dfc+12,0.0131381833437040,6,dfc+12,297.37349,31.10106,
2458,J1950+05,cnst96,71,14,cnst96,0.455934,3,cnst96,297.74167,5.58333,
2459,J1950+2414,kls+15,142.089,18,kls+15,0.004304775549739,3,kls+15,297.68777,24.24916,
2460,J1951+1123,nft95,31.29,9,cn95,5.0940830275,2,cn95,297.78437,11.39033,
2461,B1949+14,sstd86,31.5051,47,bkk+16,0.275025682520,4,hlk+04,298.02565,14.12483,
2462,J1952+2630,kla+11,315.338,2,ltk+14,0.020732360562672,4,ltk+14,298.15350,26.50780,
2463,J1952+30,pab+18,188.6,6,pab+18,1.66560,12,pab+18,298.00000,30.00000,
2464,B1951+32,kcb+88,45.006,19,hlk+04,0.0395311928548,11,hlk+04,298.24252,32.87792,
2465,J1953+1149,nft95,140.03,3,cn95,0.8518902768,2,cn95,298.44779,11.82850,
2466,J1953+1846A,hrs+07,117,1,hrs+07,0.004888,1,hrs+07,298.44167,18.77833,
2467,J1953+2732,nab+13,195.4,9,nab+13,1.33396499366,2,nab+13,298.28250,27.54672,
2468,J1954+1021,kmk+18,80.87,4,kmk+18,2.09944017034,5,kmk+18,298.65333,10.35292,
2469,J1954+2407,lsb+17,80.5,4,lsb+17,0.1934045707829,15,lsb+17,298.50156,24.12056,
2470,J1954+2836,sdz+10,*,0,*,0.0927090547,3,sdz+10,298.57979,28.60167,
2471,B1952+29,dlp70,7.932,7,hlk+04,0.4266767865302,4,hlk+04,298.59397,29.38814,
2472,J1954+3852,kmk+18,65.4,1,kmk+18,0.352933478726,1,kmk+18,298.50451,38.87108,
2473,J1954+4357,slr+14,130.30,5,lsk+18,1.387041160155,20,lsk+18,298.66021,43.96038,
2474,J1955+2527,dfc+12,209.971,3,dfc+12,0.0048727658629793,17,dfc+12,298.99748,25.45096,
2475,B1953+29,bbf83,104.5159,6,abb+18,0.00613316651555320,6,abb+18,298.86615,29.14540,
2476,B1953+50,dth78,31.98266,13,bkk+16,0.5189379874091,5,hlk+04,298.82818,50.99869,
2477,J1955+6708,slr+14,57.1478,1,lsk+18,0.0085654062678145,8,lsk+18,298.91153,67.13754,
2478,J1956+07,dsm+16,61.3,0,dsm+16,5.01248,0,dsm+16,299.14583,7.26667,
2479,J1956+0838,ebvb01,67.087,24,bkk+16,0.303910924347,7,ebvb01,299.21775,8.63800,
2480,J1956-28,kkl+15,45.69,1,kkl+15,0.2600144,6,kkl+15,299.00000,-27.88333,
2481,J1957+2516,lbh+15,44.137,3,sab+16,0.003961655342404,1,sab+16,299.39421,25.26724,
2482,J1957+2831,llc98,138.99,8,hlk+04,0.3076828651978,17,hlk+04,299.33082,28.52885,
2483,J1957+5033,sdz+10,*,0,*,0.3748062242,3,sdz+10,299.41208,50.55500,
2484,J1958+2846,aaa+09c,*,0,*,0.29038924475,5,rkp+11,299.66696,28.76500,
2485,J1958+30,pab+18,199.3,4,pab+18,1.09853,2,pab+18,299.50000,30.00000,
2486,B1957+20,fst88,29.1168,7,aft94,0.00160740168480632,3,aft94,299.90321,20.80420,
2487,J1959+3620,bck+13,273,0,bck+13,0.40608118100,1,bck+13,299.90846,36.34142,
2488,J2000+29,pab+18,132.5,14,pab+18,3.07370,14,pab+18,300.00000,29.00000,
2489,J2001+4258,slr+14,54.93,3,lsk+18,0.719166137852,5,lsk+18,300.29413,42.96840,
2490,J2002+1637,nft95,94.581,48,bkk+16,0.27649748362,18,cn95,300.69904,16.62131,
2491,J2002+30,cnst96,196,38,cnst96,0.421794,3,cnst96,300.74167,30.58333,
2492,B2000+32,cl86,142.21,3,hlk+04,0.6967605102,3,hlk+04,300.51844,32.28842,
2493,B2000+40,stwd85,131.486,41,bkk+16,0.9050668203089,10,hlk+04,300.68346,40.84831,
2494,J2004+2653,lsb+17,160,4,lsb+17,0.66587861963,4,lsb+17,301.24592,26.89456,
2495,B2002+31,dlp70,234.820,8,hlk+04,2.11126473382,4,hlk+04,301.21786,31.61945,
2496,J2004+3429,bck+13,351,0,bck+13,0.24095264193,1,bck+13,301.19571,34.48825,
2497,J2005-0020,mld+96,35.93,17,hlk+04,2.27966105858,4,hlk+04,301.43229,-0.33943,
2498,J2005+3547,nab+13,401.6,3,nab+13,0.615033894871,4,nab+13,301.32289,35.79039,
2499,J2005+3552,bck+13,455,0,bck+13,0.30794290464,2,bck+13,301.44792,35.87342,
2500,B2003-08,mlt+78,32.39,3,hlk+04,0.580871337031,3,hlk+04,301.56820,-8.11720,
2501,J2006+3102,nab+13,107.16,1,nab+13,0.16369523645,9,nab+13,301.54583,31.03417,
2502,J2007+0809,ebvb01,53.394,37,bkk+16,0.32572436605,5,ebvb01,301.80625,8.15917,
2503,J2007+0910,clm+05,48.72934,67,bkk+16,0.4587348258074,6,clm+05,301.99210,9.17026,
2504,J2007+20,kkl+15,67.0,4,kkl+15,4.634,7,kkl+15,301.75000,20.35000,
2505,J2007+2722,kac+10,127.0,4,akc+13,0.024497388545933,10,akc+13,301.81595,27.37998,
2506,J2007+3120,nab+13,191.5,2,nab+13,0.60820531457,1,nab+13,301.78755,31.34765,
2507,J2008+2513,nft95,60.5555,36,bkk+16,0.58919550332,6,cn95,302.14784,25.22510,
2508,J2009+3326,cfl+06,263.6,8,nab+13,1.43836860189,2,nab+13,302.45483,33.43617,
2509,J2010-1323,jbo+07,22.177,5,abb+18,0.005223271016746625,9,abb+18,302.69134,-13.39891,
2510,J2010+2845,nab+13,112.47,8,nab+13,0.5653693451984,6,nab+13,302.52112,28.75810,
2511,J2010+3230,cfl+06,371.8,5,nab+13,1.44244752060,1,nab+13,302.61042,32.50203,
2512,J2011+3331,cfl+06,298.58,6,nab+13,0.931733093470,4,nab+13,302.77053,33.52351,
2513,J2012-2029,blr+13,37.67,8,blr+13,0.54400187061,3,blr+13,303.19417,-20.49194,
2514,J2013-0649,lbr+13,63.36,10,lbr+13,0.5801872690010,34,lbr+13,303.32396,-6.81816,
2515,J2013+3058,nab+13,148.7,1,nab+13,0.2760276934460,5,nab+13,303.39272,30.98075,
2516,B2011+38,stwd85,238.217,8,hlk+04,0.2301936138595,10,hlk+04,303.29320,38.76203,
2517,J2015+2524,nft95,13,3,cn95,2.3032990816,9,cn95,303.80292,25.40869,
2518,J2016+1948,naf03,33.8148,16,gsf+11,0.064940388241514,6,gsf+11,304.23935,19.79766,
2519,J2017+0603,cgj+11,23.92344,9,abb+18,0.002896215816722975,11,abb+18,304.34461,6.05155,
2520,J2017-1614,san16,25.4380,4,san16,0.0023142872649224,4,san16,304.44228,-16.23764,
2521,J2017+2043,naf03,60.4906,99,bkk+16,0.537143086032,2,naf03,304.37057,20.72553,
2522,J2017+3625,cwp+17,*,0,*,0.1667491790418,9,cwp+17,304.48267,36.41886,
2523,J2017+5906,slr+14,60.28,6,lsk+18,0.403478334902,17,lsk+18,304.43566,59.11305,
2524,B2016+28,csl68,14.1977,6,srb+15,0.5579534804225,7,hlk+04,304.51597,28.66506,
2525,J2018+3431,cfl+06,222.35,7,nab+13,0.3876640866385,8,nab+13,304.72165,34.51681,
2526,J2019+2425,ntf93,17.203,5,ntf93,0.00393452408033124,11,nss01,304.88312,24.42092,
2527,J2021+3651,rhr+02,367.5,10,aaa+09d,0.103740952074,4,aaa+09d,305.27275,36.85133,
2528,J2021+4026,aaa+09c,*,0,*,0.26531766093,5,rkp+11,305.37496,40.44586,
2529,B2020+28,fss73,24.63109,18,bkk+16,0.3434021577860,13,hlk+04,305.65445,28.90642,
2530,J2022+3842,agr+11,429.1,5,agr+11,0.048578779636,24,apk14,305.59037,38.70412,
2531,B2021+51,dl70,22.54968,56,bkk+16,0.529196917808,17,hlk+04,305.70780,51.91395,
2532,B2022+50,dtws85,32.98817,37,bkk+16,0.372619054536,3,hlk+04,305.92476,50.62635,
2533,J2024+48,hrk+08,99,0,hrk+08,1.262,0,hrk+08,306.00000,48.00000,
2534,B2025+21,ht75b,97.0915,48,bkk+16,0.398173021652,2,lcx02,306.81954,21.76790,
2535,J2027+4557,hrk+08,229.594,11,jsb+09,1.099651368044,7,jsb+09,306.81764,45.96586,
2536,J2027+7502,slr+14,11.71,1,lsk+18,0.515218649151,8,lsk+18,306.84700,75.04147,
2537,J2028+3332,pga+12,*,0,*,0.1767074151138,7,pga+12,307.08275,33.53454,
2538,B2027+37,stwd85,190.66,3,hlk+04,1.216804657740,12,hlk+04,307.34947,37.73560,
2539,B2028+22,ht75b,71.8627,67,bkk+16,0.630512646679,4,hlk+04,307.66853,22.47273,
2540,J2030+3641,ckr+12,246.0,7,ckr+12,0.2001285881663,17,ckr+12,307.50109,36.69087,
2541,J2030+4415,pga+12,*,0,*,0.22707017739,3,pga+12,307.71396,44.26058,
2542,J2030+55,hrk+08,60,0,hrk+08,0.579,0,hrk+08,307.50000,55.00000,
2543,J2032+4127,aaa+09c,114.67,4,hnl+17,0.14324647,19,hnl+17,308.05466,41.45675,
2544,J2033+0042,bb10,37.84,13,lbr+13,5.01339800063,90,lbr+13,308.37963,0.70611,
2545,J2033+1734,rtj+96,25.0809,9,abb+18,0.00594895754032859,18,abb+18,308.36463,17.58291,
2546,J2033-1938,blr+13,23.47,9,blr+13,1.28171902379,12,blr+13,308.48083,-19.64972,
2547,J2036+2835,bck+13,84.2174,64,bkk+16,1.35872676315,2,bck+13,309.19318,28.58623,
2548,B2034+19,stwd85,36.891647,48,bkk+16,2.0743770781,5,dtms88,309.31058,19.71508,
2549,B2035+36,dtws85,93.56,6,hlk+04,0.61871508419,5,hlk+04,309.36434,36.35669,
2550,J2038+35,hrk+08,58,0,hrk+08,0.16,0,hrk+08,309.50000,35.00000,
2551,J2038-3816,lml+98,33.96,6,dsb+98,1.5772861505,3,dsb+98,309.72579,-38.26997,
2552,B2036+53,dtws85,160.196,12,bkk+16,1.424568215153,11,hlk+04,309.51320,53.32023,
2553,J2040+1657,lxf+05,50.6919,14,bkk+16,0.865606225032,4,lxf+05,310.07444,16.95846,
2554,J2042+0246,san16,9.2694,2,san16,0.0045337267023282,3,san16,310.54585,2.77067,
2555,J2043+1711,hrm+11,20.757,14,abb+18,0.002379878923889762,3,abb+18,310.83701,17.19136,
2556,J2043+2740,rtj+96,21.02064,15,bkk+16,0.09613056295,5,rtj+96,310.93125,27.68222,
2557,J2043+7045,hrk+08,57,0,hrk+08,0.588,0,hrk+08,310.75000,70.75000,
2558,J2044+4614,snk96,315.4,4,snk96,1.3927154635,2,snk96,311.24500,46.24833,
2559,J2045+0912,clm+05,31.776,4,clm+05,0.3955551117394,5,clm+05,311.44727,9.20810,
2560,J2045+3633,bcf+17,129.5477,17,bcf+17,0.031681843248534,11,bcf+17,311.25627,36.55039,
